6304|15|15|39
6305|16|6|90
6306|18|6|68
6307|8|13|80
6308|1|17|39
6309|15|1|79
6310|3|9|54
6311|16|10|49
6312|19|10|28
6313|12|13|22
6314|17|20|92
6315|12|15|40
6316|13|12|8
6317|20|11|51
6318|10|11|70
6319|17|17|77
6320|4|12|79
6321|9|7|92
6322|10|5|63
6323|4|16|44
6324|9|4|11
6325|1|8|53
6326|18|20|91
6327|12|11|57
6328|19|13|12
6329|14|9|47
6330|9|4|86
6331|5|4|59
6332|10|13|17
6333|17|8|57
6334|16|9|60
6335|6|9|30
6336|18|19|23
6337|5|10|42
6338|2|8|31
6339|10|1|97
6340|19|2|50
6341|6|6|44
6342|12|8|97
6343|2|16|66
6344|19|3|76
6345|12|8|84
6346|20|17|62
6347|20|1|85
6348|2|2|71
6349|16|4|88
6350|18|14|13
6351|15|19|59
6352|15|2|14
6353|8|3|43
6354|1|14|21
6355|1|5|27
6356|10|5|46
6357|17|16|34
6358|6|9|48
6359|2|4|67
6360|2|1|37
6361|4|15|11
6362|11|9|47
6363|9|9|63
6364|2|9|81
6365|17|9|26
6366|19|11|98
6367|9|7|16
6368|19|4|58
6369|14|17|86
6370|13|19|63
6371|16|2|38
6372|18|12|90
6373|2|12|12
6374|20|13|5
6375|11|9|44
6376|6|7|12
6377|18|7|38
6378|4|5|4
6379|11|18|50
6380|12|2|61
6381|14|18|84
6382|9|15|10
6383|5|8|21
6384|1|7|25
6385|17|17|43
6386|2|15|68
6387|16|12|45
6388|1|7|75
6389|18|9|4
6390|3|1|69
6391|6|14|37
6392|10|14|53
6393|17|11|99
6394|7|11|67
6395|17|8|40
6396|7|1|43
6397|15|8|6
6398|9|9|80
6399|19|18|55
6400|6|12|83
6401|7|17|60
6402|17|18|57
6403|14|6|30
6404|18|12|59
6405|8|8|46
6406|19|6|36
6407|12|20|75
6408|8|20|33
6409|3|18|49
6410|14|3|71
6411|17|2|26
6412|5|10|98
6413|6|3|62
6414|18|20|6
6415|12|20|22
6416|5|18|52
6417|18|10|29
6418|10|9|31
6419|11|11|99
6420|20|16|3
6421|1|12|12
6422|9|8|96
6423|15|14|40
6424|17|3|76
6425|19|14|3
6426|19|10|29
6427|5|7|62
6428|1|8|6
6429|17|18|11
6430|9|10|62
6431|16|2|42
6432|16|2|76
6433|6|8|21
6434|18|5|8
6435|1|15|28
6436|4|13|26
6437|4|9|4
6438|5|2|38
6439|14|10|25
6440|6|10|16
6441|14|6|14
6442|5|1|80
6443|3|18|75
6444|7|15|29
6445|4|16|83
6446|15|11|58
6447|6|14|38
6448|4|18|88
6449|9|3|70
6450|3|9|84
6451|19|14|98
6452|15|18|23
6453|13|20|24
6454|11|18|38
6455|12|14|75
6456|8|20|37
6457|8|5|20
6458|16|20|86
6459|6|8|40
6460|16|3|26
6461|16|1|6
6462|13|15|89
6463|11|20|14
6464|18|10|6
6465|7|1|38
6466|16|8|72
6467|14|15|66
6468|6|11|60
6469|18|8|90
6470|1|15|48
6471|4|11|17
6472|12|3|80
6473|5|5|46
6474|2|2|92
6475|16|1|11
6476|15|8|23
6477|5|1|83
6478|19|18|62
6479|13|16|48
6480|7|8|11
6481|2|4|67
6482|18|15|11
6483|20|12|36
6484|1|13|97
6485|11|20|65
6486|1|6|48
6487|11|10|51
6488|8|8|92
6489|6|13|91
6490|12|11|88
6491|4|4|40
6492|18|13|21
6493|14|12|19
6494|7|4|15
6495|14|14|14
6496|20|7|21
6497|14|9|74
6498|20|8|4
6499|3|14|72
6500|6|17|66
6501|16|20|67
6502|9|9|60
6503|8|2|56
6504|19|1|69
6505|13|6|20
6506|7|5|23
6507|5|18|0
6508|5|9|33
6509|12|12|51
6510|3|9|34
6511|16|4|61
6512|12|12|97
6513|1|11|53
6514|14|9|65
6515|10|14|29
6516|3|20|43
6517|3|4|23
6518|3|8|84
6519|10|11|85
6520|3|13|83
6521|3|20|31
6522|3|12|36
6523|10|12|19
6524|19|17|65
6525|12|6|90
6526|10|1|7
6527|13|3|6
6528|5|17|59
6529|5|18|71
6530|9|20|78
6531|20|15|47
6532|7|17|77
6533|16|6|60
6534|4|17|54
6535|5|8|92
6536|6|10|95
6537|19|2|86
6538|7|6|98
6539|2|2|31
6540|20|10|69
6541|11|2|46
6542|13|8|90
6543|6|3|63
6544|2|19|84
6545|7|3|83
6546|18|20|90
6547|8|18|13
6548|13|16|10
6549|13|18|98
6550|11|17|58
6551|1|19|9
6552|4|3|15
6553|4|20|12
6554|1|14|18
6555|14|20|31
6556|6|17|40
6557|16|17|54
6558|18|9|43
6559|18|1|68
6560|19|4|31
6561|1|4|9
6562|13|19|51
6563|15|14|97
6564|20|14|7
6565|15|7|3
6566|4|13|42
6567|13|20|52
6568|11|9|85
6569|4|18|5
6570|15|8|43
6571|6|9|68
6572|15|13|58
6573|7|7|4
6574|11|19|34
6575|7|13|32
6576|3|17|46
6577|8|9|32
6578|8|19|37
6579|17|14|72
6580|18|8|65
6581|2|5|8
6582|1|20|45
6583|18|18|23
6584|9|20|88
6585|14|7|22
6586|9|1|92
6587|16|8|69
6588|14|16|7
6589|12|4|51
6590|20|1|66
6591|16|2|84
6592|19|14|13
6593|15|11|4
6594|1|20|89
6595|13|5|38
6596|9|13|22
6597|2|8|51
6598|6|13|8
6599|9|16|12
6600|5|16|34
6601|20|11|50
6602|20|1|94
6603|19|7|89
6604|20|7|73
6605|8|19|13
6606|14|20|8
6607|20|13|70
6608|14|18|29
6609|15|6|24
6610|19|10|92
6611|3|10|29
6612|12|9|79
6613|2|20|53
6614|15|11|39
6615|18|18|94
6616|14|3|36
6617|13|2|59
6618|12|8|97
6619|2|14|25
6620|8|13|26
6621|1|7|0
6622|16|11|64
6623|20|4|28
6624|2|18|99
6625|10|8|29
6626|9|13|58
6627|7|5|39
6628|17|16|58
6629|5|10|21
6630|10|17|74
6631|4|10|49
6632|20|5|97
6633|4|16|77
6634|11|9|9
6635|16|11|69
6636|10|19|34
6637|6|18|81
6638|15|14|77
6639|4|10|53
6640|6|19|33
6641|12|15|6
6642|16|14|69
6643|3|17|33
6644|1|7|16
6645|8|14|59
6646|15|3|20
6647|1|20|35
6648|4|6|95
6649|7|9|97
6650|6|6|98
6651|14|9|58
6652|11|17|44
6653|5|19|53
6654|2|11|79
6655|19|18|19
6656|15|12|70
6657|13|5|21
6658|16|20|80
6659|16|6|68
6660|6|4|42
6661|7|17|6
6662|1|20|11
6663|9|4|87
6664|4|17|41
6665|18|15|85
6666|16|9|85
6667|17|13|77
6668|16|8|7
6669|13|16|18
6670|19|1|98
6671|2|7|10
6672|5|8|96
6673|5|8|55
6674|14|11|55
6675|14|20|78
6676|11|8|50
6677|11|4|90
6678|8|11|100
6679|4|4|73
6680|5|14|5
6681|10|15|29
6682|3|11|0
6683|7|15|64
6684|14|9|38
6685|17|2|3
6686|14|4|78
6687|4|14|98
6688|15|13|17
6689|5|16|50
6690|10|1|63
6691|7|2|31
6692|3|4|61
6693|6|2|62
6694|8|15|56
6695|13|3|83
6696|9|8|60
6697|12|12|39
6698|10|6|96
6699|18|2|4
6700|10|11|49
6701|6|9|61
6702|9|4|16
6703|2|9|10
6704|1|9|64
6705|17|13|31
6706|17|13|23
6707|9|16|57
6708|6|5|88
6709|7|2|48
6710|4|3|77
6711|1|1|80
6712|11|1|17
6713|4|14|90
6714|10|14|27
6715|2|2|34
6716|16|19|80
6717|18|19|41
6718|2|4|82
6719|12|2|52
6720|2|6|0
6721|15|18|25
6722|8|9|56
6723|12|12|87
6724|8|14|46
6725|5|15|21
6726|13|11|64
6727|6|20|66
6728|5|1|66
6729|9|12|60
6730|14|6|84
6731|5|20|19
6732|5|19|95
6733|16|2|92
6734|13|9|86
6735|3|5|74
6736|14|18|20
6737|16|15|82
6738|15|11|48
6739|18|19|39
6740|14|4|4
6741|7|9|87
6742|5|5|65
6743|4|12|22
6744|6|4|15
6745|1|6|70
6746|2|12|88
6747|14|7|48
6748|16|1|93
6749|19|10|34
6750|18|3|60
6751|9|1|35
6752|4|18|18
6753|16|13|32
6754|10|18|31
6755|4|10|92
6756|2|11|70
6757|18|16|62
6758|11|12|34
6759|15|2|51
6760|18|19|6
6761|16|20|82
6762|2|15|64
6763|12|10|13
6764|13|11|88
6765|18|14|5
6766|13|16|74
6767|18|5|45
6768|10|15|69
6769|14|10|25
6770|19|19|19
6771|7|14|90
6772|8|15|89
6773|5|18|48
6774|15|10|89
6775|1|20|94
6776|9|12|64
6777|7|9|21
6778|12|10|46
6779|9|3|65
6780|7|2|10
6781|3|20|76
6782|11|19|62
6783|12|4|87
6784|15|18|83
6785|17|10|46
6786|4|10|35
6787|6|16|53
6788|4|20|96
6789|16|8|95
6790|10|14|2
6791|1|8|92
6792|18|10|42
6793|20|14|52
6794|12|8|68
6795|1|16|77
6796|1|19|16
6797|12|16|28
6798|3|19|56
6799|4|7|1
6800|20|16|23
6801|16|8|40
6802|16|17|42
6803|3|9|50
6804|4|20|44
6805|15|20|48
6806|7|12|19
6807|16|3|90
6808|13|17|44
6809|1|13|64
6810|16|12|80
6811|16|19|35
6812|16|15|72
6813|5|9|19
6814|19|4|64
6815|20|10|54
6816|17|16|35
6817|5|12|8
6818|16|16|27
6819|9|9|18
6820|17|4|43
6821|11|20|37
6822|13|7|25
6823|4|3|83
6824|10|1|95
6825|8|20|61
6826|4|9|93
6827|12|13|72
6828|5|20|25
6829|3|8|43
6830|5|16|93
6831|10|19|29
6832|2|3|60
6833|11|6|93
6834|17|8|43
6835|10|15|22
6836|20|18|78
6837|18|1|96
6838|19|6|64
6839|8|20|95
6840|4|17|49
6841|4|6|42
6842|15|7|75
6843|4|10|84
6844|3|18|23
6845|14|7|23
6846|17|18|4
6847|19|16|0
6848|14|6|55
6849|7|5|27
6850|8|9|0
6851|17|12|84
6852|15|19|49
6853|16|2|87
6854|3|17|46
6855|8|2|21
6856|8|10|39
6857|5|9|93
6858|14|2|19
6859|1|8|43
6860|7|8|75
6861|9|16|73
6862|16|10|99
6863|2|6|44
6864|17|20|2
6865|9|7|50
6866|19|14|40
6867|15|10|18
6868|9|16|80
6869|9|16|22
6870|14|14|38
6871|18|2|44
6872|14|17|14
6873|20|11|24
6874|8|7|57
6875|15|8|2
6876|12|6|15
6877|11|12|35
6878|17|1|27
6879|9|1|13
6880|8|6|20
6881|14|4|14
6882|7|9|45
6883|9|9|96
6884|9|8|18
6885|7|2|92
6886|4|6|2
6887|15|16|24
6888|7|4|15
6889|14|12|94
6890|16|19|71
6891|3|4|87
6892|11|10|46
6893|7|11|15
6894|2|19|37
6895|7|17|48
6896|7|1|97
6897|4|7|56
6898|13|5|78
6899|14|18|76
6900|16|5|70
6901|3|19|100
6902|5|9|39
6903|15|15|38
6904|6|8|20
6905|15|14|76
6906|6|20|39
6907|14|16|26
6908|17|8|71
6909|16|14|67
6910|6|9|26
6911|6|3|2
6912|2|19|76
6913|20|5|23
6914|15|2|76
6915|1|17|15
6916|3|2|1
6917|17|16|35
6918|9|4|6
6919|5|19|31
6920|10|4|69
6921|19|2|90
6922|18|15|80
6923|5|14|18
6924|6|1|53
6925|7|1|55
6926|10|3|39
6927|16|11|100
6928|5|19|92
6929|13|15|28
6930|7|4|15
6931|8|14|24
6932|4|3|54
6933|9|7|75
6934|11|4|60
6935|15|11|96
6936|14|12|23
6937|7|7|82
6938|15|3|97
6939|11|7|38
6940|13|13|5
6941|10|13|24
6942|1|8|97
6943|18|8|30
6944|8|19|83
6945|11|13|95
6946|1|6|14
6947|18|13|10
6948|4|19|16
6949|1|9|5
6950|3|13|43
6951|1|15|30
6952|11|7|23
6953|16|4|34
6954|6|3|49
6955|20|13|19
6956|16|6|34
6957|3|3|31
6958|8|18|8
6959|15|10|93
6960|1|13|9
6961|19|5|42
6962|1|15|14
6963|10|10|46
6964|6|16|46
6965|1|15|5
6966|19|3|55
6967|15|5|50
6968|15|13|6
6969|6|19|86
6970|5|19|94
6971|16|17|35
6972|14|9|1
6973|5|18|88
6974|12|4|59
6975|13|4|30
6976|6|14|95
6977|5|1|32
6978|17|7|88
6979|19|12|76
6980|19|16|68
6981|14|4|41
6982|14|17|23
6983|20|13|5
6984|15|4|20
6985|6|8|84
6986|15|14|14
6987|6|10|47
6988|1|6|12
6989|1|5|50
6990|19|15|88
6991|7|20|33
6992|12|5|62
6993|6|4|21
6994|9|19|25
6995|15|16|17
6996|4|2|4
6997|18|7|7
6998|5|19|77
6999|10|11|17
7000|6|9|82
7001|10|16|63
7002|9|19|97
7003|4|16|49
7004|4|4|42
7005|7|18|68
7006|9|13|89
7007|5|11|65
7008|17|7|29
7009|19|16|68
7010|5|13|24
7011|9|15|65
7012|13|3|30
7013|1|19|11
7014|12|2|78
7015|6|20|85
7016|2|8|46
7017|12|12|78
7018|19|1|26
7019|5|19|3
7020|2|16|60
7021|19|16|48
7022|3|8|67
7023|17|8|12
7024|15|12|72
7025|1|17|36
7026|12|10|23
7027|7|13|69
7028|5|12|15
7029|8|8|72
7030|11|9|54
7031|6|19|43
7032|15|13|36
7033|6|10|61
7034|16|16|68
7035|6|8|31
7036|8|19|53
7037|17|18|19
7038|17|14|64
7039|10|13|48
7040|13|3|38
7041|3|8|60
7042|8|2|76
7043|1|20|51
7044|14|15|96
7045|9|12|19
7046|1|19|75
7047|14|7|73
7048|19|16|92
7049|8|17|90
7050|4|9|39
7051|20|11|97
7052|15|10|11
7053|15|11|49
7054|15|4|89
7055|3|12|35
7056|19|4|59
7057|5|17|81
7058|8|8|3
7059|16|7|76
7060|16|10|1
7061|11|9|34
7062|6|16|84
7063|2|2|85
7064|9|8|65
7065|10|11|92
7066|2|9|98
7067|17|5|66
7068|19|12|17
7069|15|19|15
7070|20|14|74
7071|12|17|64
7072|19|2|44
7073|3|15|24
7074|9|3|88
7075|10|4|97
7076|2|17|3
7077|10|14|82
7078|7|12|3
7079|10|18|60
7080|12|9|7
7081|10|13|50
7082|1|11|18
7083|7|5|22
7084|6|13|78
7085|1|14|72
7086|17|7|6
7087|14|17|7
7088|14|15|88
7089|18|16|51
7090|19|7|72
7091|14|9|19
7092|9|9|27
7093|13|8|11
7094|15|13|90
7095|19|5|93
7096|6|14|79
7097|10|7|10
7098|6|12|54
7099|18|9|59
7100|7|8|9
7101|4|13|77
7102|14|14|92
7103|5|18|98
7104|1|13|52
7105|12|11|7
7106|5|17|96
7107|4|6|52
7108|3|3|59
7109|16|20|51
7110|4|18|90
7111|11|2|48
7112|6|7|75
7113|2|3|54
7114|4|15|8
7115|3|7|82
7116|7|11|10
7117|3|6|69
7118|10|20|63
7119|16|15|15
7120|14|10|75
7121|20|1|81
7122|2|6|86
7123|5|19|16
7124|5|15|50
7125|10|17|10
7126|5|15|57
7127|16|10|67
7128|4|19|84
7129|6|6|94
7130|8|19|90
7131|8|10|46
7132|20|11|5
7133|11|15|61
7134|4|12|41
7135|3|13|65
7136|9|17|74
7137|16|4|62
7138|1|19|82
7139|4|4|58
7140|2|12|7
7141|9|11|21
7142|8|2|79
7143|4|4|89
7144|19|7|3
7145|8|2|32
7146|6|2|89
7147|6|17|83
7148|7|17|49
7149|6|1|84
7150|10|14|35
7151|12|2|78
7152|16|1|93
7153|3|16|64
7154|4|15|9
7155|20|14|77
7156|8|19|44
7157|4|16|0
7158|3|2|14
7159|4|7|34
7160|16|16|54
7161|4|20|29
7162|13|7|5
7163|4|9|87
7164|19|4|1
7165|12|3|90
7166|6|2|82
7167|13|5|86
7168|16|7|27
7169|8|10|23
7170|12|18|28
7171|9|13|51
7172|11|5|46
7173|13|1|57
7174|11|19|6
7175|14|10|29
7176|11|7|25
7177|19|19|47
7178|2|6|45
7179|6|14|66
7180|9|17|95
7181|20|18|65
7182|9|8|89
7183|5|1|57
7184|2|3|0
7185|2|16|62
7186|16|7|16
7187|12|5|41
7188|5|18|36
7189|4|3|83
7190|4|12|14
7191|14|3|17
7192|15|11|53
7193|13|16|27
7194|3|17|26
7195|11|10|18
7196|20|17|58
7197|15|1|27
7198|12|5|78
7199|3|8|36
7200|10|11|59
7201|14|16|74
7202|7|11|99
7203|8|15|45
7204|20|10|70
7205|7|20|79
7206|17|12|34
7207|5|6|28
7208|1|10|7
7209|2|4|83
7210|17|13|54
7211|4|19|81
7212|4|5|96
7213|15|4|20
7214|13|16|9
7215|19|2|64
7216|14|10|45
7217|6|6|69
7218|9|6|75
7219|17|7|66
7220|11|3|91
7221|20|18|98
7222|13|14|36
7223|7|20|92
7224|8|5|25
7225|18|3|97
7226|20|17|23
7227|12|14|29
7228|10|14|41
7229|9|10|2
7230|11|13|50
7231|6|12|7
7232|10|4|50
7233|19|3|8
7234|4|2|60
7235|15|20|40
7236|8|19|95
7237|9|2|91
7238|8|12|90
7239|19|12|98
7240|1|3|31
7241|5|20|11
7242|18|9|50
7243|17|20|44
7244|15|15|13
7245|17|9|66
7246|13|8|99
7247|6|17|56
7248|3|4|74
7249|2|14|26
7250|3|6|10
7251|15|10|51
7252|11|20|78
7253|11|8|27
7254|16|14|57
7255|11|2|93
7256|17|14|29
7257|13|19|58
7258|11|2|7
7259|19|15|86
7260|11|17|94
7261|17|4|49
7262|2|6|58
7263|8|8|71
7264|4|4|62
7265|15|14|91
7266|6|3|97
7267|16|15|42
7268|3|5|16
7269|4|16|75
7270|11|18|16
7271|16|15|71
7272|10|8|48
7273|15|15|67
7274|19|19|36
7275|4|13|69
7276|10|10|64
7277|1|5|86
7278|3|19|22
7279|18|3|48
7280|20|5|22
7281|18|20|87
7282|11|1|92
7283|9|15|83
7284|15|13|18
7285|4|8|90
7286|19|9|89
7287|15|2|77
7288|6|4|47
7289|14|14|72
7290|16|13|36
7291|8|2|35
7292|14|12|15
7293|8|12|2
7294|8|7|99
7295|18|2|66
7296|20|20|60
7297|3|7|11
7298|10|4|28
7299|8|17|25
7300|20|5|10
7301|9|12|33
7302|17|18|97
7303|5|5|82
7304|20|4|56
7305|20|1|21
7306|7|20|11
7307|14|14|58
7308|11|3|80
7309|3|3|30
7310|20|14|93
7311|1|2|21
7312|11|18|35
7313|16|15|93
7314|20|6|76
7315|3|17|35
7316|7|15|94
7317|10|9|5
7318|4|19|13
7319|9|13|65
7320|2|4|30
7321|12|4|11
7322|13|6|78
7323|3|1|43
7324|17|20|43
7325|14|2|10
7326|15|8|8
7327|15|10|65
7328|8|5|58
7329|15|13|14
7330|17|6|93
7331|4|9|35
7332|20|13|8
7333|18|15|75
7334|10|11|83
7335|20|16|20
7336|14|10|9
7337|14|16|60
7338|3|15|30
7339|1|10|66
7340|4|18|97
7341|9|1|83
7342|18|12|77
7343|11|2|48
7344|5|11|54
7345|10|10|71
7346|8|15|65
7347|6|1|31
7348|5|15|39
7349|8|7|3
7350|15|10|55
7351|8|11|23
7352|13|8|20
7353|18|18|55
7354|10|14|70
7355|5|15|9
7356|15|15|48
7357|18|12|96
7358|17|17|49
7359|19|4|0
7360|13|19|96
7361|17|18|28
7362|20|10|33
7363|7|7|86
7364|15|9|59
7365|6|5|71
7366|6|19|73
7367|12|8|6
7368|19|5|100
7369|3|15|81
7370|2|19|48
7371|15|15|98
7372|5|7|79
7373|15|13|0
7374|14|20|11
7375|6|5|65
7376|13|10|31
7377|6|1|75
7378|11|11|93
7379|3|14|57
7380|19|7|37
7381|5|1|56
7382|8|18|69
7383|20|4|28
7384|11|17|90
7385|13|2|89
7386|8|7|0
7387|12|4|7
7388|4|14|70
7389|20|9|38
7390|2|7|12
7391|3|12|19
7392|18|19|89
7393|19|19|53
7394|4|1|64
7395|1|13|47
7396|1|12|5
7397|11|4|44
7398|5|7|71
7399|9|19|84
7400|19|20|29
7401|7|2|90
7402|7|19|28
7403|5|9|89
7404|17|5|72
7405|14|5|89
7406|16|17|5
7407|4|19|85
7408|3|3|68
7409|20|12|81
7410|5|2|80
7411|17|20|33
7412|19|6|32
7413|12|2|43
7414|15|19|28
7415|10|4|10
7416|18|19|45
7417|9|14|98
7418|3|8|77
7419|15|8|17
7420|14|4|58
7421|4|20|10
7422|7|11|26
7423|9|14|96
7424|12|9|3
7425|18|10|13
7426|13|7|5
7427|12|7|51
7428|1|1|60
7429|13|16|70
7430|16|1|64
7431|12|16|36
7432|19|2|11
7433|4|3|50
7434|10|14|5
7435|6|3|49
7436|5|15|37
7437|6|6|39
7438|8|7|41
7439|9|11|43
7440|18|7|25
7441|2|10|67
7442|5|1|34
7443|19|4|93
7444|18|13|51
7445|17|10|72
7446|5|14|30
7447|20|11|39
7448|6|18|95
7449|12|18|39
7450|5|7|57
7451|18|8|39
7452|18|13|94
7453|11|3|14
7454|7|12|29
7455|15|8|41
7456|18|4|29
7457|16|16|99
7458|19|1|66
7459|12|12|57
7460|3|16|77
7461|13|5|53
7462|4|14|23
7463|15|16|31
7464|1|2|60
7465|11|9|47
7466|10|6|42
7467|2|1|13
7468|16|11|68
7469|19|2|12
7470|19|17|22
7471|6|9|22
7472|1|4|12
7473|19|10|59
7474|20|2|22
7475|3|12|86
7476|6|1|53
7477|12|14|56
7478|13|1|98
7479|14|19|7
7480|18|17|56
7481|9|3|0
7482|4|15|46
7483|4|13|19
7484|19|4|33
7485|8|19|84
7486|5|4|10
7487|8|7|42
7488|15|19|77
7489|12|4|46
7490|3|13|73
7491|10|13|1
7492|5|8|84
7493|7|11|77
7494|18|1|10
7495|10|1|45
7496|5|5|61
7497|12|4|66
7498|12|18|39
7499|12|2|48
7500|2|4|4
7501|9|14|63
7502|9|10|45
7503|4|17|29
7504|3|6|41
7505|17|16|1
7506|10|20|28
7507|17|4|9
7508|3|15|31
7509|6|19|26
7510|5|20|34
7511|7|8|9
7512|2|9|18
7513|11|12|7
7514|15|6|62
7515|11|2|13
7516|7|3|78
7517|7|12|66
7518|11|14|86
7519|5|19|46
7520|11|15|59
7521|13|2|65
7522|8|3|64
7523|5|5|6
7524|9|11|2
7525|11|1|95
7526|8|7|29
7527|5|14|100
7528|16|16|38
7529|2|12|50
7530|18|3|85
7531|2|15|45
7532|17|15|61
7533|8|11|77
7534|14|11|22
7535|5|2|3
7536|9|9|22
7537|16|5|73
7538|6|13|63
7539|9|6|93
7540|11|4|53
7541|11|17|10
7542|12|13|75
7543|7|12|98
7544|18|5|53
7545|20|9|1
7546|3|9|89
7547|4|5|27
7548|10|10|81
7549|11|19|1
7550|16|1|2
7551|3|3|8
7552|17|14|50
7553|4|12|24
7554|2|9|70
7555|10|9|89
7556|11|3|42
7557|12|18|24
7558|18|7|68
7559|16|9|10
7560|20|17|1
7561|6|19|25
7562|1|15|93
7563|7|19|98
7564|17|12|84
7565|2|13|72
7566|16|3|32
7567|18|14|87
7568|8|12|74
7569|7|19|56
7570|5|18|26
7571|6|16|70
7572|18|8|29
7573|6|6|13
7574|14|2|53
7575|10|4|67
7576|6|11|22
7577|4|20|8
7578|19|7|17
7579|20|13|29
7580|13|9|13
7581|3|15|4
7582|3|4|44
7583|17|9|82
7584|10|2|9
7585|5|11|96
7586|13|8|29
7587|2|11|18
7588|9|9|87
7589|7|20|34
7590|16|5|6
7591|2|7|70
7592|3|1|16
7593|3|17|38
7594|8|18|34
7595|15|3|52
7596|17|15|65
7597|9|8|35
7598|12|9|85
7599|1|15|17
7600|3|2|57
7601|13|3|96
7602|17|17|2
7603|16|11|40
7604|11|19|54
7605|20|5|65
7606|12|2|72
7607|11|2|98
7608|20|6|49
7609|10|6|9
7610|8|8|9
7611|1|20|26
7612|13|8|66
7613|4|3|70
7614|4|6|54
7615|10|17|61
7616|9|8|51
7617|15|10|53
7618|8|10|86
7619|9|19|1
7620|8|18|100
7621|9|11|21
7622|13|15|0
7623|5|10|89
7624|19|14|21
7625|12|3|66
7626|9|11|42
7627|11|5|45
7628|14|4|11
7629|3|4|25
7630|9|12|2
7631|2|20|0
7632|19|4|48
7633|4|20|47
7634|11|19|3
7635|15|2|4
7636|7|2|14
7637|15|12|73
7638|5|5|75
7639|3|7|37
7640|12|7|34
7641|11|1|75
7642|11|19|87
7643|6|2|100
7644|10|4|51
7645|7|10|28
7646|18|17|58
7647|11|3|91
7648|1|7|46
7649|7|2|42
7650|16|13|48
7651|8|15|28
7652|19|6|3
7653|6|11|42
7654|1|20|30
7655|5|18|24
7656|3|7|21
7657|9|9|97
7658|19|10|63
7659|13|8|63
7660|17|3|89
7661|16|10|10
7662|7|20|60
7663|17|6|19
7664|8|18|68
7665|14|2|8
7666|2|16|79
7667|6|17|59
7668|5|15|22
7669|18|19|43
7670|4|15|91
7671|14|3|99
7672|11|9|42
7673|13|5|73
7674|17|4|57
7675|12|10|45
7676|4|11|33
7677|14|9|11
7678|1|13|37
7679|8|2|22
7680|15|17|75
7681|3|2|77
7682|5|13|22
7683|14|17|46
7684|20|6|25
7685|3|17|55
7686|19|13|25
7687|11|6|58
7688|19|18|83
7689|1|6|61
7690|13|12|22
7691|12|6|89
7692|20|10|2
7693|9|15|23
7694|3|14|70
7695|20|8|43
7696|18|7|50
7697|18|17|1
7698|7|16|92
7699|19|8|7
7700|5|13|59
7701|6|4|70
7702|9|15|73
7703|16|4|41
7704|12|6|82
7705|12|17|49
7706|1|6|56
7707|14|3|1
7708|5|1|29
7709|13|12|42
7710|18|16|63
7711|14|1|99
7712|15|2|26
7713|18|17|0
7714|8|8|0
7715|11|12|51
7716|13|4|6
7717|2|10|24
7718|7|6|64
7719|11|18|73
7720|2|15|46
7721|18|8|4
7722|8|14|71
7723|13|4|13
7724|13|11|88
7725|10|13|64
7726|3|5|18
7727|13|6|100
7728|18|4|42
7729|15|14|3
7730|3|8|24
7731|18|17|96
7732|13|4|20
7733|10|9|38
7734|15|13|90
7735|19|3|22
7736|7|5|52
7737|18|10|67
7738|10|19|69
7739|7|13|18
7740|1|15|25
7741|1|12|52
7742|8|16|30
7743|8|5|85
7744|4|11|15
7745|17|2|90
7746|15|20|24
7747|17|9|24
7748|16|10|47
7749|11|16|56
7750|20|8|90
7751|19|8|94
7752|3|7|72
7753|14|6|63
7754|13|9|78
7755|4|6|5
7756|18|12|8
7757|8|20|38
7758|19|7|94
7759|16|18|83
7760|17|9|41
7761|4|7|26
7762|2|1|33
7763|15|14|49
7764|5|6|10
7765|18|10|75
7766|3|19|30
7767|8|6|62
7768|12|4|36
7769|18|11|88
7770|18|19|34
7771|6|2|34
7772|4|3|41
7773|17|17|49
7774|7|14|10
7775|5|11|73
7776|1|5|26
7777|19|4|95
7778|5|16|34
7779|9|5|92
7780|2|2|22
7781|15|7|82
7782|14|11|29
7783|14|19|70
7784|20|17|33
7785|11|13|64
7786|15|5|67
7787|5|4|49
7788|12|20|50
7789|2|8|63
7790|14|1|3
7791|16|15|79
7792|19|20|15
7793|16|14|46
7794|9|5|86
7795|8|7|45
7796|8|1|30
7797|13|5|39
7798|2|16|67
7799|17|9|15
7800|17|14|72
7801|18|9|2
7802|17|19|76
7803|7|14|98
7804|18|2|84
7805|6|1|78
7806|18|1|85
7807|14|13|98
7808|14|6|9
7809|4|3|54
7810|2|19|56
7811|11|8|70
7812|15|4|77
7813|10|2|72
7814|10|20|91
7815|14|17|1
7816|16|6|66
7817|18|11|17
7818|16|4|5
7819|1|20|45
7820|14|1|33
7821|20|11|72
7822|18|17|6
7823|2|18|87
7824|19|19|23
7825|1|12|2
7826|12|19|69
7827|15|8|85
7828|3|3|91
7829|16|15|52
7830|11|8|51
7831|16|19|93
7832|8|16|80
7833|3|17|19
7834|12|7|43
7835|12|8|32
7836|8|11|66
7837|9|18|93
7838|13|12|78
7839|12|7|28
7840|18|9|66
7841|8|4|78
7842|16|11|68
7843|13|5|44
7844|20|9|46
7845|13|20|97
7846|9|8|96
7847|16|8|43
7848|11|20|56
7849|20|3|5
7850|3|12|2
7851|14|19|46
7852|16|15|41
7853|5|19|95
7854|10|18|24
7855|14|2|19
7856|17|3|50
7857|3|18|84
7858|5|20|71
