6857|6|42|24|35
6858|65|66|49|48
6859|80|22|60|61
6860|50|55|98|12
6861|95|99|8|93
6862|98|94|86|80
6863|91|73|99|22
6864|19|10|29|65
6865|51|83|67|15
6866|53|56|29|0
6867|27|77|27|21
6868|71|0|0|39
6869|2|35|31|47
6870|88|43|27|4
6871|92|59|93|43
6872|54|98|8|19
6873|20|11|0|69
6874|68|11|35|96
6875|5|32|83|23
6876|77|37|62|53
6877|81|58|0|40
6878|17|95|10|50
6879|27|44|93|59
6880|44|0|44|32
6881|49|2|68|30
6882|9|44|25|60
6883|73|47|83|16
6884|9|44|35|81
6885|37|84|20|12
6886|22|18|62|45
6887|89|32|3|58
6888|33|53|56|62
6889|3|81|92|33
6890|88|15|59|90
6891|40|69|72|12
6892|51|22|93|89
6893|77|75|68|2
6894|18|58|14|43
6895|18|26|67|71
6896|36|99|32|90
6897|82|55|22|4
6898|71|50|60|27
6899|78|19|40|39
6900|15|73|28|45
6901|41|98|14|88
6902|92|89|97|74
6903|74|71|44|43
6904|54|33|32|64
6905|51|23|34|2
6906|99|74|29|89
6907|16|29|28|61
6908|55|25|73|79
6909|59|51|33|74
6910|44|94|47|92
6911|38|14|0|10
6912|57|84|74|29
6913|55|43|98|54
6914|9|24|9|91
6915|40|59|17|62
6916|89|74|41|8
6917|81|84|82|89
6918|80|22|47|27
6919|60|54|3|17
6920|46|56|12|32
6921|22|63|53|16
6922|20|67|73|64
6923|37|41|26|90
6924|78|67|64|21
6925|73|94|76|7
6926|66|74|1|25
6927|13|33|8|48
6928|30|36|47|98
6929|23|84|81|99
6930|31|33|63|24
6931|55|85|80|22
6932|48|85|9|26
6933|57|4|33|27
6934|19|64|18|9
6935|2|98|23|87
6936|42|33|50|8
6937|28|92|6|27
6938|94|16|17|25
6939|91|14|13|43
6940|34|22|69|26
6941|67|37|53|47
6942|22|58|22|7
6943|20|55|60|7
6944|56|51|15|82
6945|81|32|9|89
6946|67|21|81|13
6947|97|72|22|95
6948|99|18|20|56
6949|34|23|2|62
6950|47|40|70|38
6951|11|32|46|49
6952|52|74|98|79
6953|49|85|33|73
6954|68|78|52|88
6955|58|76|49|22
6956|6|13|78|91
6957|38|7|53|16
6958|61|64|55|37
6959|8|97|53|90
6960|14|27|34|9
6961|88|17|48|20
6962|33|5|75|20
6963|3|51|42|71
6964|55|84|61|99
6965|45|35|15|100
6966|99|66|2|52
6967|71|8|7|62
6968|33|88|37|59
6969|4|13|46|20
6970|41|42|6|56
6971|51|65|26|67
6972|45|17|66|63
6973|87|47|28|0
6974|32|71|18|17
6975|53|97|45|56
6976|43|2|81|6
6977|22|33|26|50
6978|15|55|5|89
6979|83|46|22|13
6980|81|43|42|83
6981|71|79|50|15
6982|32|67|32|52
6983|50|94|74|92
6984|23|90|98|25
6985|74|27|75|94
6986|13|3|48|2
6987|13|53|82|93
6988|39|41|42|56
6989|98|47|71|61
6990|29|62|79|51
6991|90|28|9|3
6992|75|43|28|87
6993|79|11|80|18
6994|24|90|88|91
6995|98|75|84|87
6996|98|64|42|18
6997|58|73|79|40
6998|44|10|58|60
6999|59|75|64|16
7000|11|67|2|69
7001|18|52|53|75
7002|77|65|32|5
7003|11|0|92|100
7004|16|6|18|21
7005|68|0|27|61
7006|8|36|21|29
7007|76|21|45|57
7008|29|5|92|35
7009|35|27|10|38
7010|4|92|43|25
7011|54|87|24|28
7012|23|70|15|14
7013|59|72|75|58
7014|41|98|88|44
7015|69|7|67|21
7016|48|36|56|7
7017|31|11|45|86
7018|12|55|10|62
7019|96|67|56|91
7020|79|63|4|14
7021|93|22|72|39
7022|69|92|83|86
7023|54|94|73|69
7024|63|2|77|8
7025|78|52|60|0
7026|13|41|28|98
7027|47|62|54|13
7028|80|9|27|67
7029|59|37|5|43
7030|42|52|95|47
7031|77|21|82|10
7032|81|32|86|89
7033|14|23|89|20
7034|74|64|85|86
7035|9|12|65|89
7036|94|65|56|99
7037|34|91|7|79
7038|92|77|92|18
7039|29|10|29|97
7040|84|17|86|76
7041|22|1|63|6
7042|3|46|58|91
7043|99|77|80|80
7044|92|30|44|2
7045|30|15|81|77
7046|1|36|95|53
7047|72|80|16|76
7048|23|49|52|62
7049|55|18|68|98
7050|16|90|88|10
7051|83|44|57|95
7052|62|0|63|29
7053|56|30|5|70
7054|7|73|89|60
7055|48|78|36|92
7056|43|8|53|46
7057|96|90|43|94
7058|39|80|3|94
7059|88|81|54|30
7060|63|89|59|78
7061|18|22|13|40
7062|84|82|0|18
7063|47|87|9|44
7064|23|46|90|56
7065|2|16|49|62
7066|29|82|21|59
7067|82|68|89|4
7068|58|4|82|16
7069|88|36|57|73
7070|16|27|91|68
7071|71|39|12|47
7072|38|90|2|44
7073|45|3|5|96
7074|9|61|20|12
7075|65|58|16|93
7076|8|34|8|66
7077|89|84|38|87
7078|1|71|20|79
7079|10|15|25|90
7080|38|27|33|33
7081|65|46|28|79
7082|70|45|91|65
7083|28|57|57|10
7084|31|69|42|28
7085|22|64|81|16
7086|68|32|96|2
7087|8|7|58|32
7088|18|60|65|57
7089|56|41|35|92
7090|55|33|56|94
7091|98|55|70|35
7092|25|20|29|5
7093|58|19|22|99
7094|62|44|68|8
7095|19|0|6|16
7096|35|53|40|43
7097|5|98|0|0
7098|23|79|60|65
7099|79|37|67|10
7100|2|60|82|65
7101|71|89|64|81
7102|63|21|55|56
7103|13|25|72|4
7104|57|88|48|59
7105|23|68|25|52
7106|33|14|84|3
7107|98|66|80|22
7108|14|56|87|49
7109|68|6|96|17
7110|47|41|73|70
7111|37|24|74|6
7112|94|19|31|7
7113|82|17|59|39
7114|14|89|8|21
7115|9|27|9|70
7116|74|26|85|13
7117|27|32|97|26
7118|44|83|96|6
7119|94|79|12|0
7120|65|27|7|25
7121|15|59|64|73
7122|43|30|95|99
7123|93|14|34|8
7124|99|94|89|45
7125|3|89|37|95
7126|45|70|0|99
7127|69|51|99|90
7128|58|22|14|21
7129|48|79|95|78
7130|92|10|77|75
7131|37|52|84|91
7132|73|77|35|61
7133|7|19|56|75
7134|9|60|73|2
7135|27|12|93|23
7136|16|44|45|80
7137|98|74|57|100
7138|45|1|74|17
7139|72|73|7|39
7140|21|2|67|50
7141|22|13|24|82
7142|1|57|85|45
7143|34|36|68|77
7144|42|81|56|66
7145|73|63|31|77
7146|9|1|61|56
7147|66|58|61|22
7148|42|56|38|55
7149|82|79|37|59
7150|72|9|3|26
7151|35|5|2|11
7152|88|15|44|100
7153|98|42|43|48
7154|18|57|70|7
7155|40|66|96|46
7156|88|54|68|73
7157|69|6|31|53
7158|54|63|79|20
7159|35|73|31|19
7160|67|3|86|6
7161|63|62|21|62
7162|21|80|35|67
7163|52|18|80|45
7164|12|12|17|91
7165|71|85|43|41
7166|96|19|61|17
7167|84|68|3|71
7168|32|40|43|49
7169|47|78|10|46
7170|45|69|12|41
7171|87|21|52|5
7172|17|93|96|21
7173|82|99|28|63
7174|50|57|47|58
7175|42|84|95|46
7176|13|61|95|20
7177|88|64|32|21
7178|15|84|28|25
7179|85|14|30|40
7180|50|13|28|65
7181|11|45|27|19
7182|94|23|43|24
7183|77|55|36|27
7184|82|70|13|40
7185|3|89|27|16
7186|94|93|41|58
7187|2|57|98|84
7188|10|79|48|56
7189|86|0|41|59
7190|43|75|49|72
7191|57|22|65|59
7192|2|14|66|80
7193|33|90|96|11
7194|48|61|69|49
7195|1|53|100|67
7196|86|95|89|72
7197|59|82|97|37
7198|87|14|8|98
7199|94|14|23|8
7200|4|68|89|40
7201|24|9|51|95
7202|99|41|43|59
7203|2|6|93|77
7204|22|25|49|77
7205|70|88|13|21
7206|47|77|86|18
7207|67|51|27|77
7208|94|95|16|76
7209|97|16|70|51
7210|83|20|77|6
7211|15|20|83|9
7212|49|95|87|58
7213|9|61|46|66
7214|4|78|84|81
7215|62|84|23|34
7216|93|60|76|90
7217|61|38|40|27
7218|25|92|100|79
7219|91|88|89|100
7220|13|68|23|55
7221|76|39|20|94
7222|13|67|40|70
7223|31|19|3|4
7224|98|37|94|43
7225|38|21|36|49
7226|67|97|27|33
7227|32|43|32|61
7228|55|87|82|29
7229|91|66|89|55
7230|23|90|25|85
7231|14|78|55|95
7232|81|67|3|98
7233|73|55|46|30
7234|9|35|63|21
7235|29|6|49|10
7236|36|9|5|72
7237|85|11|93|2
7238|51|32|87|13
7239|46|48|74|85
7240|10|43|83|70
7241|41|24|0|54
7242|43|38|76|89
7243|18|52|65|5
7244|20|40|43|85
7245|76|19|87|18
7246|27|1|31|98
7247|92|41|82|1
7248|31|99|72|97
7249|5|77|50|92
7250|45|81|80|90
7251|97|41|61|2
7252|57|75|53|43
7253|49|71|61|24
7254|73|7|88|92
7255|15|1|94|44
7256|59|46|40|23
7257|56|11|81|1
7258|79|42|58|29
7259|34|6|98|17
7260|53|53|26|60
7261|17|63|50|1
7262|31|11|60|6
7263|71|97|16|36
7264|2|28|25|85
7265|58|56|52|92
7266|47|81|88|70
7267|79|66|53|15
7268|7|35|41|24
7269|91|24|26|8
7270|34|73|14|64
7271|82|8|0|87
7272|60|99|37|96
7273|93|53|88|97
7274|65|53|33|25
7275|59|61|40|94
7276|81|2|17|62
7277|37|60|70|29
7278|76|8|93|98
7279|47|41|50|64
7280|66|67|26|14
7281|92|38|11|40
7282|48|54|31|45
7283|56|45|38|93
7284|23|70|55|53
7285|68|38|82|25
7286|45|15|89|19
7287|42|67|84|16
7288|22|39|97|67
7289|3|12|6|75
7290|97|53|19|12
7291|86|35|4|23
7292|99|90|76|76
7293|36|45|0|90
7294|45|72|8|63
7295|54|50|45|19
7296|78|75|87|54
7297|21|94|28|65
7298|34|87|77|2
7299|30|8|26|16
7300|59|35|92|55
7301|37|89|44|89
7302|70|35|51|8
7303|67|51|27|10
7304|15|70|64|84
7305|32|36|15|68
7306|92|72|36|77
7307|32|85|59|79
7308|54|39|33|55
7309|37|13|43|89
7310|53|90|97|73
7311|28|42|49|90
7312|2|31|40|75
7313|28|20|8|77
7314|50|70|53|52
7315|61|79|30|2
7316|54|83|23|2
7317|62|30|91|35
7318|77|25|75|45
7319|40|0|35|13
7320|72|93|55|73
7321|33|56|49|74
7322|41|94|92|47
7323|34|55|15|73
7324|75|46|41|56
7325|94|84|92|96
7326|84|82|40|95
7327|52|80|75|24
7328|79|14|63|9
7329|80|91|84|32
7330|67|73|79|92
7331|94|50|64|46
7332|74|99|68|2
7333|40|85|98|86
7334|10|20|46|46
7335|23|6|36|93
7336|69|86|2|7
7337|17|42|39|57
7338|65|60|48|55
7339|11|63|67|8
7340|3|7|10|48
7341|56|29|33|85
7342|10|87|97|55
7343|25|72|14|15
7344|87|82|89|7
7345|19|54|30|94
7346|50|3|15|19
7347|56|99|27|1
7348|5|66|49|43
7349|73|4|94|21
7350|11|56|42|60
7351|33|27|41|17
7352|58|53|91|5
7353|29|94|100|65
7354|78|73|85|17
7355|91|42|18|11
7356|97|71|20|92
7357|41|46|79|43
7358|37|54|69|22
7359|94|98|39|82
7360|66|24|53|61
7361|71|13|25|13
7362|26|1|30|27
7363|45|77|4|35
7364|85|16|26|64
7365|52|96|6|38
7366|94|9|26|1
7367|93|98|83|90
7368|40|70|16|44
7369|74|61|57|19
7370|88|30|46|3
7371|18|36|38|49
7372|18|74|12|76
7373|97|48|80|27
7374|18|71|29|43
7375|59|96|99|98
7376|88|84|7|0
7377|50|71|86|72
7378|39|87|41|17
7379|44|33|66|19
7380|78|24|95|44
7381|6|55|71|89
7382|35|63|32|14
7383|83|74|11|90
7384|93|90|56|100
7385|61|35|37|98
7386|91|9|14|17
7387|59|98|36|30
7388|80|75|74|88
7389|65|30|42|48
7390|78|98|29|87
7391|95|10|77|48
7392|96|4|47|5
7393|26|60|69|78
7394|44|36|96|15
7395|8|90|45|19
7396|9|95|73|64
7397|1|46|79|39
7398|89|85|26|25
7399|98|98|73|71
7400|84|3|77|40
7401|97|19|18|95
7402|23|82|76|56
7403|43|24|41|71
7404|86|38|1|35
7405|69|76|74|50
7406|12|84|76|66
7407|22|1|37|69
7408|18|57|8|68
7409|51|22|29|51
7410|54|63|73|82
7411|18|99|18|30
7412|41|38|31|23
7413|82|76|39|51
7414|87|82|17|5
7415|58|44|74|62
7416|16|67|29|56
7417|6|72|7|11
7418|82|60|93|87
7419|77|85|84|88
7420|69|51|77|62
7421|62|45|12|57
7422|40|15|62|58
7423|88|79|19|81
7424|84|67|37|22
7425|28|95|34|34
7426|35|20|88|16
7427|37|95|70|67
7428|20|19|95|71
7429|52|68|27|58
7430|97|89|83|84
7431|8|44|31|71
7432|8|8|60|55
7433|85|90|89|32
7434|1|90|14|89
7435|14|98|21|98
7436|98|19|34|25
7437|65|42|49|56
7438|64|30|6|3
7439|4|96|40|48
7440|77|54|2|47
7441|59|29|79|44
7442|27|65|99|12
7443|53|24|9|74
7444|21|31|99|54
7445|82|81|77|84
7446|82|18|87|44
7447|29|85|92|22
7448|74|64|69|50
7449|99|97|94|51
7450|78|88|63|50
7451|10|78|90|42
7452|95|2|63|83
7453|53|14|66|46
7454|6|35|90|73
7455|70|18|95|36
7456|10|94|86|59
7457|10|39|10|49
7458|22|42|65|80
7459|91|7|21|91
7460|49|7|40|9
7461|5|44|55|76
7462|95|56|48|68
7463|9|55|3|65
7464|11|50|24|13
7465|99|24|28|71
7466|96|73|50|83
7467|77|64|74|56
7468|89|74|65|76
7469|93|58|52|41
7470|57|33|75|20
7471|17|16|86|79
7472|78|37|58|100
7473|23|51|70|48
7474|13|40|98|92
7475|96|76|47|10
7476|84|45|52|34
7477|24|99|76|94
7478|33|36|14|78
7479|97|9|22|94
7480|89|26|93|50
7481|23|70|64|77
7482|98|6|35|37
7483|79|59|13|81
7484|96|33|15|57
7485|60|29|17|71
7486|41|20|14|33
7487|25|56|93|37
7488|1|26|87|48
7489|44|11|25|61
7490|52|38|99|8
7491|33|55|56|0
7492|77|92|23|11
7493|52|45|48|32
7494|63|73|32|33
7495|33|47|70|82
7496|84|70|29|89
7497|25|91|50|50
7498|7|42|58|20
7499|89|7|20|34
7500|47|27|45|9
7501|18|70|8|87
7502|16|16|20|87
7503|42|18|68|39
7504|41|12|27|51
7505|97|39|0|30
7506|78|53|50|82
7507|64|45|15|20
7508|78|59|97|95
7509|97|91|82|6
7510|3|16|93|6
7511|61|96|11|1
7512|63|92|52|40
7513|60|46|36|72
7514|72|51|53|80
7515|83|34|66|100
7516|20|92|60|78
7517|40|5|84|8
7518|42|18|15|65
7519|98|80|66|93
7520|77|35|99|46
7521|94|50|84|78
7522|39|65|23|41
7523|63|62|40|29
7524|6|68|73|50
7525|18|99|24|48
7526|31|22|79|34
7527|44|84|26|96
7528|70|95|7|64
7529|9|31|8|12
7530|92|35|53|62
7531|33|79|57|4
7532|36|4|20|98
7533|41|50|12|51
7534|90|45|85|14
7535|7|34|76|97
7536|30|54|27|93
7537|59|44|71|67
7538|4|36|28|86
7539|86|68|56|38
7540|56|51|36|67
7541|90|11|84|68
7542|60|73|48|73
7543|22|26|35|43
7544|14|98|1|81
7545|50|37|47|96
7546|43|84|47|8
7547|1|61|47|7
7548|84|58|74|96
7549|11|8|30|33
7550|87|73|72|33
7551|56|48|42|75
7552|23|41|22|32
7553|55|30|94|77
7554|74|33|51|36
7555|42|6|43|18
7556|2|81|80|41
7557|68|43|41|28
7558|25|51|27|88
7559|91|77|29|55
7560|87|77|53|61
7561|36|38|3|96
7562|10|71|31|26
7563|24|59|44|64
7564|28|27|4|62
7565|16|15|56|19
7566|15|51|6|76
7567|38|67|30|65
7568|8|27|92|71
7569|35|51|66|79
7570|35|52|71|0
7571|81|10|64|60
7572|33|6|88|70
7573|51|85|55|2
7574|88|87|79|78
7575|9|55|8|47
7576|45|1|17|85
7577|86|14|30|44
7578|46|11|10|82
7579|91|24|7|18
7580|29|25|88|54
7581|31|61|57|97
7582|50|90|41|98
7583|70|68|45|66
7584|77|51|17|43
7585|92|94|53|90
7586|35|56|37|61
7587|71|51|79|12
7588|73|53|32|43
7589|16|98|6|9
7590|6|1|73|32
7591|11|76|98|44
7592|78|82|53|90
7593|64|11|45|41
7594|43|35|68|73
7595|87|9|51|99
7596|47|28|41|86
7597|67|63|95|27
7598|66|5|25|89
7599|80|67|99|96
7600|49|67|51|31
7601|30|7|38|25
7602|6|31|64|36
7603|25|50|34|30
7604|27|35|15|35
7605|31|89|28|81
7606|61|37|69|92
7607|45|28|87|46
7608|17|46|43|74
7609|25|0|66|8
7610|69|2|44|37
7611|4|33|67|74
7612|56|24|8|5
7613|9|26|53|65
7614|97|98|56|99
7615|23|37|11|72
7616|63|1|11|78
7617|76|95|86|54
7618|38|93|57|15
7619|82|81|89|56
7620|35|75|28|95
7621|96|72|59|88
7622|10|0|52|55
7623|77|34|93|69
7624|12|86|46|85
7625|69|23|4|52
7626|35|87|67|98
7627|89|55|19|22
7628|43|89|16|15
7629|83|21|2|95
7630|3|1|15|78
7631|5|41|46|67
7632|94|37|51|25
7633|21|81|78|13
7634|38|61|77|100
7635|82|39|88|15
7636|3|15|30|69
7637|35|71|63|98
7638|16|77|41|36
7639|59|64|69|65
7640|92|92|56|31
7641|23|97|44|88
7642|31|32|53|76
7643|30|12|91|92
7644|58|40|60|86
7645|31|47|50|38
7646|45|5|40|20
7647|90|85|51|20
7648|71|9|52|100
7649|70|66|88|16
7650|53|8|92|65
7651|44|10|22|22
7652|83|81|75|21
7653|12|23|25|71
7654|13|49|57|91
7655|26|61|11|0
7656|38|15|66|53
7657|95|94|69|6
7658|32|18|37|73
7659|1|30|61|76
7660|94|6|97|44
7661|58|65|82|39
7662|83|45|29|26
7663|40|14|93|59
7664|8|40|11|27
7665|4|0|100|3
7666|41|42|76|45
7667|60|76|20|2
7668|9|14|13|96
7669|64|54|34|22
7670|62|70|14|77
7671|35|95|35|73
7672|35|20|66|75
7673|83|8|78|96
7674|93|10|7|30
7675|4|48|99|92
7676|96|81|88|80
7677|89|85|1|37
7678|6|77|13|88
7679|83|18|26|86
7680|6|72|60|52
7681|6|27|13|90
7682|27|41|19|77
7683|33|35|68|91
7684|75|33|70|100
7685|97|49|2|93
7686|21|20|46|8
7687|12|84|94|91
7688|54|17|8|51
7689|38|12|6|79
7690|75|7|55|56
7691|2|82|12|36
7692|2|0|2|86
7693|4|76|44|4
7694|37|37|12|84
7695|88|84|75|91
7696|57|37|7|82
7697|20|66|60|13
7698|19|17|69|79
7699|36|21|82|80
7700|65|74|65|81
7701|23|68|52|7
7702|99|82|91|60
7703|17|82|16|95
7704|12|99|77|18
7705|21|1|31|73
7706|28|77|51|20
7707|68|41|66|76
7708|57|1|23|35
7709|73|88|42|36
7710|63|94|96|7
7711|89|15|1|44
7712|15|76|28|69
7713|97|18|41|98
7714|86|95|84|73
7715|71|65|48|37
7716|6|55|72|15
7717|34|29|51|16
7718|62|42|23|8
7719|11|34|18|56
7720|20|51|91|49
7721|58|70|46|30
7722|68|7|69|79
7723|32|33|15|55
7724|9|70|70|66
7725|89|7|82|11
7726|7|95|86|90
7727|66|86|11|29
7728|52|10|78|88
7729|53|12|85|21
7730|5|99|100|95
7731|52|11|49|91
7732|53|97|22|34
7733|3|7|12|5
7734|93|74|61|0
7735|48|33|30|84
7736|85|80|71|6
7737|88|56|28|14
7738|61|38|76|77
7739|45|26|33|76
7740|20|70|10|82
7741|51|64|54|64
7742|93|48|65|53
7743|22|44|36|60
7744|76|95|33|98
7745|45|18|79|35
7746|69|33|79|96
7747|82|3|71|20
7748|83|98|1|57
7749|31|98|88|55
7750|74|91|7|55
7751|10|1|82|12
7752|22|82|10|44
7753|64|93|46|95
7754|89|27|90|52
7755|81|48|72|34
7756|52|50|58|77
7757|1|54|98|63
7758|53|23|18|7
7759|26|35|86|30
7760|18|96|75|54
7761|38|91|14|24
7762|24|96|77|78
7763|61|38|12|38
7764|53|8|81|82
7765|55|22|44|76
7766|6|13|49|29
7767|85|12|26|73
7768|85|8|93|12
7769|9|38|37|29
7770|20|94|73|8
7771|5|32|46|14
7772|2|84|62|33
7773|24|48|8|19
7774|49|84|15|60
7775|88|52|100|54
7776|95|83|66|26
7777|79|75|55|8
7778|60|55|16|42
7779|10|9|56|31
7780|13|42|65|59
7781|83|14|45|55
7782|16|12|82|54
7783|44|83|7|40
7784|67|51|66|70
7785|67|93|44|90
7786|34|71|31|58
7787|49|81|56|44
7788|76|54|2|25
7789|67|83|80|21
7790|67|73|41|39
7791|69|32|79|12
7792|50|1|82|62
7793|21|43|51|77
7794|68|94|0|74
7795|97|12|17|5
7796|52|21|30|68
7797|18|13|55|40
7798|26|44|45|44
7799|29|46|56|30
7800|67|53|92|98
7801|22|88|74|80
7802|40|20|54|26
7803|87|75|98|38
7804|75|94|5|91
7805|48|24|97|73
7806|58|42|83|100
7807|10|68|30|32
7808|93|87|29|70
7809|96|18|16|88
7810|42|36|81|38
7811|45|86|43|30
7812|42|3|87|7
7813|64|81|80|98
7814|53|75|64|21
7815|93|58|53|42
7816|65|3|78|10
7817|71|35|98|92
7818|32|6|97|36
7819|69|23|32|60
7820|31|70|33|95
7821|90|1|58|90
7822|23|2|10|7
7823|15|24|15|61
7824|11|1|71|60
7825|91|7|18|15
7826|89|51|17|0
7827|42|61|26|71
7828|48|0|65|100
7829|44|17|56|43
7830|11|22|16|24
7831|13|16|85|38
7832|37|16|65|77
7833|48|20|58|33
7834|17|30|100|81
7835|24|62|51|57
7836|81|94|22|53
7837|49|28|97|14
7838|61|73|4|4
7839|9|13|42|0
7840|15|69|43|31
7841|49|9|30|16
7842|71|63|63|32
7843|59|35|89|38
7844|65|14|91|67
7845|33|39|47|98
7846|63|98|1|42
7847|43|58|42|49
7848|96|56|46|70
7849|47|24|87|26
7850|29|44|58|94
7851|84|46|31|24
7852|83|90|91|43
7853|98|35|6|73
7854|7|6|81|95
7855|72|41|9|32
7856|88|50|1|90
7857|59|56|15|69
7858|90|74|28|65
7859|70|1|90|40
7860|78|38|49|20
7861|54|91|59|72
7862|22|87|33|79
7863|33|28|10|100
7864|73|53|55|61
7865|49|61|29|35
7866|1|0|67|94
7867|98|67|100|62
7868|3|0|48|85
7869|53|36|22|66
7870|38|26|10|72
7871|55|36|37|61
7872|36|72|21|31
7873|20|87|33|4
7874|41|90|64|56
7875|83|16|84|55
7876|85|44|39|47
7877|35|37|79|84
7878|46|90|21|46
7879|24|7|6|76
7880|98|1|6|46
7881|99|27|16|83
7882|97|48|4|92
7883|3|16|47|20
7884|74|1|34|58
7885|77|97|7|29
7886|15|40|41|78
7887|77|35|53|71
7888|55|37|16|50
7889|20|85|100|2
7890|5|65|60|89
7891|98|5|8|11
7892|85|38|36|71
7893|69|65|66|22
7894|88|32|0|58
7895|11|37|95|61
7896|86|5|11|43
7897|14|29|11|54
7898|37|57|42|72
7899|82|60|49|35
7900|66|38|72|80
7901|35|28|2|65
7902|7|53|90|99
7903|85|52|59|100
7904|49|61|8|70
7905|66|95|90|93
7906|2|52|64|100
7907|35|37|34|74
7908|99|57|20|24
7909|76|61|55|88
7910|24|63|86|44
7911|95|17|9|89
7912|34|42|24|25
7913|56|61|17|59
7914|87|92|24|26
7915|32|59|67|90
7916|71|64|13|7
7917|79|96|95|31
7918|86|42|41|6
7919|10|92|95|69
7920|98|13|95|3
7921|31|46|62|9
7922|31|68|35|18
7923|62|43|74|7
7924|40|89|14|28
7925|62|35|59|65
7926|85|6|71|77
7927|41|88|45|51
7928|67|70|20|13
7929|88|91|22|76
7930|60|78|60|10
7931|70|27|18|45
7932|95|19|74|38
7933|73|23|3|94
7934|48|78|36|15
7935|22|46|33|53
7936|71|92|32|70
7937|9|17|11|1
7938|9|32|11|1
7939|97|3|46|88
7940|91|6|26|34
7941|14|40|94|83
7942|55|70|65|73
7943|68|75|93|97
7944|95|96|67|84
7945|85|53|85|55
7946|84|55|56|17
7947|36|58|5|18
7948|74|17|18|38
7949|42|47|87|27
7950|91|45|67|85
7951|90|83|81|98
7952|2|0|47|60
7953|6|32|14|39
7954|53|3|56|18
7955|60|21|3|24
7956|15|65|62|83
7957|5|55|77|6
7958|69|80|91|12
7959|76|89|76|83
7960|84|36|43|8
7961|91|24|47|82
7962|46|80|100|64
7963|43|8|88|54
7964|5|94|2|89
7965|15|75|62|27
7966|8|50|40|21
7967|31|69|4|7
7968|19|18|82|25
7969|20|68|6|29
7970|82|22|93|94
7971|83|41|13|98
7972|19|34|53|57
7973|62|65|84|49
7974|76|97|70|89
7975|59|79|62|76
7976|88|83|1|23
7977|40|76|18|69
7978|27|67|63|88
7979|82|70|51|51
7980|89|69|7|19
7981|43|24|68|16
7982|55|76|71|52
7983|85|29|27|97
7984|87|94|86|80
7985|69|10|14|81
7986|43|35|34|37
7987|70|75|88|77
7988|59|7|96|5
7989|53|7|88|32
7990|52|74|50|77
7991|91|79|39|29
7992|25|60|75|73
7993|26|35|19|9
7994|94|66|46|51
7995|59|12|28|93
7996|39|14|64|46
7997|29|43|44|52
7998|68|14|95|29
7999|51|79|59|7
8000|20|75|46|52
8001|42|4|27|21
8002|13|30|72|56
8003|3|44|49|34
8004|22|22|47|41
8005|13|76|93|37
8006|70|63|67|54
8007|77|99|61|9
8008|49|65|61|80
8009|35|88|67|22
8010|56|22|78|34
8011|99|31|34|93
8012|81|71|33|1
8013|80|46|4|89
8014|32|74|8|62
8015|2|85|71|86
8016|63|73|31|44
8017|80|8|32|47
8018|11|82|47|72
8019|38|85|64|6
8020|41|15|7|32
8021|65|65|87|98
8022|90|86|26|44
8023|7|2|96|2
8024|3|81|12|13
8025|15|60|26|91
8026|58|90|29|89
8027|20|47|96|14
8028|46|95|46|76
8029|39|23|40|63
8030|57|50|73|88
8031|84|19|56|90
8032|9|2|69|49
8033|27|57|39|32
8034|95|36|88|20
8035|64|72|0|15
8036|19|37|57|65
8037|38|87|27|2
8038|36|76|56|57
8039|67|23|12|59
8040|6|90|7|91
8041|60|96|90|9
8042|63|33|96|6
8043|91|87|88|42
8044|67|69|6|19
8045|81|86|88|35
8046|42|54|92|64
8047|50|10|22|100
8048|37|30|57|25
8049|30|52|0|21
8050|49|33|94|80
8051|66|97|88|67
8052|77|65|52|31
8053|1|33|67|92
8054|79|89|55|36
8055|10|7|36|78
8056|66|27|69|13
8057|87|42|0|59
8058|30|67|4|91
8059|77|64|23|65
8060|40|40|62|79
8061|85|47|70|97
8062|36|71|32|80
8063|98|83|23|40
8064|76|43|53|97
8065|90|59|21|93
8066|68|76|83|88
8067|82|78|52|1
8068|71|30|80|62
8069|80|60|58|94
8070|27|99|39|74
8071|35|53|80|16
8072|98|53|13|81
8073|28|91|73|66
8074|30|68|53|42
8075|13|17|43|42
8076|80|18|3|25
8077|90|30|85|78
8078|37|66|18|74
8079|85|94|57|3
8080|45|7|84|49
8081|45|87|82|95
8082|52|17|36|73
8083|77|29|14|22
8084|66|13|13|73
8085|93|46|17|94
8086|44|25|34|71
8087|25|78|74|62
8088|6|93|77|28
8089|34|47|23|59
8090|64|24|31|30
8091|65|75|18|5
8092|31|1|79|72
8093|57|42|31|14
8094|35|69|85|61
8095|21|90|89|80
8096|15|24|8|96
8097|9|2|20|48
8098|46|98|44|94
8099|7|39|99|56
8100|11|67|94|19
8101|49|68|33|34
8102|69|11|62|10
8103|45|52|90|90
8104|71|61|86|72
8105|42|19|19|17
8106|32|29|77|51
8107|77|77|7|50
8108|67|15|69|22
8109|16|33|23|14
8110|42|86|24|26
8111|43|27|16|83
8112|45|69|54|72
8113|21|46|55|62
8114|90|47|13|94
8115|13|38|9|57
8116|68|36|79|45
8117|19|34|59|31
8118|65|56|23|19
8119|94|91|1|73
8120|45|36|11|46
8121|21|23|74|96
8122|39|51|89|36
8123|57|22|93|93
8124|75|79|37|20
8125|50|20|51|23
8126|81|15|42|39
8127|12|54|79|52
8128|55|24|64|91
